	Document	Sentence	POS	LEX	lemma#pos	readability
390	AR-130-87760	الحالي	adj	حالِيّ	حالِيّ#adj	3
391	AR-130-87760	ف	abbrev	فَ	فَ#abbrev	0
392	AR-130-87760	عند	noun	عِنْد	عِنْد#noun	1
393	AR-130-87760	استيقاظ	noun	ٱِسْتِيقاظ	ٱِسْتِيقاظ#noun	1
394	AR-130-87760	ه	abbrev	ه	ه#abbrev	0
395	AR-130-87760	من	prep	مِن	مِن#prep	1
396	AR-130-87760	النوم	noun	نَوْم	نَوْم#noun	1
397	AR-130-87760	يبدأ	verb	بَدَأ	بَدَأ#verb	1
398	AR-130-87760	ب	abbrev	بِ	بِ#abbrev	0
399	AR-130-87760	تصفح	noun	تَصَفُّح	تَصَفُّح#noun	3
400	AR-130-87760	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
401	AR-130-87760	الوسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
402	AR-130-87760	ل	prep	لِ	لِ#prep	1
403	AR-130-87760	يطمئن	verb	طَمْأَن	طَمْأَن#verb	3
404	AR-130-87760	على	prep	عَلَى	عَلَى#prep	1
405	AR-130-87760	حساب	noun	حِساب	حِساب#noun	2
406	AR-130-87760	ه	abbrev	ه	ه#abbrev	0
407	AR-130-87760	متابعينه	noun_prop	متابعينه	متابعينه#noun_prop	0
408	AR-130-87760	.	punc	.	.#punc	0
409	AR-130-87760	تشكل	verb	شَكَّل	شَكَّل#verb	3
410	AR-130-87760	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
411	AR-130-87760	الوسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
412	AR-130-87760	خطورة	noun	خُطُورَة	خُطُورَة#noun	2
413	AR-130-87760	كبيرة	adj	كَبِير	كَبِير#adj	1
414	AR-130-87760	ل	prep	لِ	لِ#prep	1
415	AR-130-87760	الأطفال	noun	طِفْل	طِفْل#noun	1
416	AR-130-87760	ايضا،	noun_prop	ايضا،	ايضا،#noun_prop	0
417	AR-130-87760	ف	abbrev	فَ	فَ#abbrev	0
418	AR-130-87760	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
419	AR-130-87760	الطفل	noun	طِفْل	طِفْل#noun	1
420	AR-130-87760	ينشأ	verb	نَشَأ	نَشَأ#verb	3
421	AR-130-87760	حساب	noun	حِساب	حِساب#noun	2
422	AR-130-87760	ه	abbrev	ه	ه#abbrev	0
423	AR-130-87760	الخاص	adj	خاصّ	خاصّ#adj	2
424	AR-130-87760	الذي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
425	AR-130-87760	ليس	verb	لَيِس	لَيِس#verb	5
426	AR-130-87760	ب	abbrev	بِ	بِ#abbrev	0
427	AR-130-87760	الضرورة	noun	ضَرُورَة	ضَرُورَة#noun	3
428	AR-130-87760	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
429	AR-130-87760	يكون	verb	كان	كان#verb	1
430	AR-130-87760	مراقبا	noun	مُراقِب	مُراقِب#noun	2
431	AR-130-87760	من	prep	مِن	مِن#prep	1
432	AR-130-87760	قبل	noun	قِبَل	قِبَل#noun	4
433	AR-130-87760	أحد	noun	أَحَد	أَحَد#noun	1
434	AR-130-87760	والديه	noun	والِد	والِد#noun	1
435	AR-130-87760	.	punc	.	.#punc	0
436	AR-130-87760	لربما	adv	رُبَّما	رُبَّما#adv	2
437	AR-130-87760	يكون	verb	كان	كان#verb	1
438	AR-130-87760	الطفل	noun	طِفْل	طِفْل#noun	1
439	AR-130-87760	مطلعا	adj	مُطَّلِع	مُطَّلِع#adj	4
440	AR-130-87760	على	prep	عَلَى	عَلَى#prep	1
441	AR-130-87760	الصفحات	noun	صَفْحَة	صَفْحَة#noun	1
442	AR-130-87760	الخاطئة	adj	خاطِئ	خاطِئ#adj	1
443	AR-130-87760	أو	conj	أَو	أَو#conj	0
444	AR-130-87760	التي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
445	AR-130-87760	لا	part_neg	لا	لا#part_neg	1
446	AR-130-87760	تناسب	verb	ناسَب	ناسَب#verb	2
447	AR-130-87760	عمره	noun	عُمْر	عُمْر#noun	1
448	AR-130-87760	.	punc	.	.#punc	0
449	AR-130-87760	تعتبر	verb	ٱِعْتَبَر	ٱِعْتَبَر#verb	2
450	AR-130-87760	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
451	AR-130-87760	الوسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
452	AR-130-87760	سلاح	noun	سِلاح	سِلاح#noun	1
453	AR-130-87760	فتاك	noun	فَتّاك	فَتّاك#noun	0
454	AR-130-87760	في	prep	فِي	فِي#prep	1
455	AR-130-87760	تدمير	noun	تَدْمِير	تَدْمِير#noun	2
456	AR-130-87760	العوائل	noun	عائِلَة	عائِلَة#noun	1
457	AR-130-87760	ف	abbrev	فَ	فَ#abbrev	0
458	AR-130-87760	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
459	AR-130-87760	الأب	noun	أَب	أَب#noun	1
460	AR-130-87760	يجلس	verb	جَلَس	جَلَس#verb	1
461	AR-130-87760	طوال	adj	طَوِيل	طَوِيل#adj	1
462	AR-130-87760	النهار	noun_prop	نَهار	نَهار#noun_prop	0
463	AR-130-87760	على	prep	عَلَى	عَلَى#prep	1
464	AR-130-87760	حاسوب	noun	حاسُوب	حاسُوب#noun	1
465	AR-130-87760	ه	abbrev	ه	ه#abbrev	0
466	AR-130-87760	أو	conj	أَو	أَو#conj	0
467	AR-130-87760	هاتف	noun	هاتِف	هاتِف#noun	1
468	AR-130-87760	ه	abbrev	ه	ه#abbrev	0
469	AR-130-87760	الخاص	adj	خاصّ	خاصّ#adj	2
470	AR-130-87760	و	conj	وَ	وَ#conj	1
471	AR-130-87760	الأم	noun	أُمّ	أُمّ#noun	1
472	AR-130-87760	كذلك،	noun_prop	كذلك،	كذلك،#noun_prop	0
473	AR-130-87760	يضيع	verb	ضاع	ضاع#verb	1
474	AR-130-87760	الأطفال	noun	طِفْل	طِفْل#noun	1
475	AR-130-87760	و	conj	وَ	وَ#conj	1
476	AR-130-87760	يترعرعون	verb	تَرَعْرَع	تَرَعْرَع#verb	3
477	AR-130-87760	ب	abbrev	بِ	بِ#abbrev	0
478	AR-130-87760	الأساليب	noun	أُسْلُوب	أُسْلُوب#noun	2
479	AR-130-87760	الخاطئة	adj	خاطِئ	خاطِئ#adj	1
480	AR-130-87760	على	prep	عَلَى	عَلَى#prep	1
481	AR-130-87760	يد	noun	يَد	يَد#noun	1
482	AR-130-87760	الخدم	noun	خَدَم	خَدَم#noun	1
483	AR-130-87760	.	punc	.	.#punc	0
484	AR-130-87760	على	prep	عَلَى	عَلَى#prep	1
485	AR-130-87760	نا	noun_prop	نا	نا#noun_prop	0
486	AR-130-87760	الانتباه	noun	ٱِنْتِباه	ٱِنْتِباه#noun	1
487	AR-130-87760	ل	prep	لِ	لِ#prep	1
488	AR-130-87760	طريقة	noun	طَرِيقَة	طَرِيقَة#noun	1
489	AR-130-87760	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
490	AR-130-87760	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
491	AR-130-87760	الوسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
492	AR-130-87760	قبل	noun	قِبَل	قِبَل#noun	4
493	AR-130-87760	آن	noun	آن	آن#noun	4
494	AR-130-87760	تحدث	verb	تَحَدَّث	تَحَدَّث#verb	1
495	AR-130-87760	أي	pron_interrog	أَيّ	أَيّ#pron_interrog	1
496	AR-130-87760	أضرار	noun	ضَرَر	ضَرَر#noun	2
497	AR-130-87760	أكبر	adj	أَكْبَر	أَكْبَر#adj	4
498	AR-130-87760	.	punc	.	.#punc	0
499	AR-130-88375	التواصل	noun	تَواصُل	تَواصُل#noun	3
500	AR-130-88375	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
501	AR-130-88375	و	conj	وَ	وَ#conj	1
502	AR-130-88375	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
503	AR-130-88375	ها	pron_dem	ها	ها#pron_dem	5
504	AR-130-88375	على	prep	عَلَى	عَلَى#prep	1
505	AR-130-88375	الفرد	noun	فَرْد	فَرْد#noun	3
506	AR-130-88375	و	conj	وَ	وَ#conj	1
507	AR-130-88375	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
508	AR-130-88375	ل	prep	لِ	لِ#prep	1
509	AR-130-88375	كل	noun	كُلّ	كُلّ#noun	0
510	AR-130-88375	غرض	noun	غَرَض	غَرَض#noun	3
511	AR-130-88375	حدين	verb	حَدِي	حَدِي#verb	5
512	AR-130-88375	،	punc	،	،#punc	0
513	AR-130-88375	إما	conj	إِمّا	إِمّا#conj	2
514	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
515	AR-130-88375	تستعمل	verb	ٱِسْتَعْمَل	ٱِسْتَعْمَل#verb	1
516	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
517	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
518	AR-130-88375	الطريقة	noun	طَرِيقَة	طَرِيقَة#noun	1
519	AR-130-88375	الصحيحة	adj	صَحِيح	صَحِيح#adj	1
520	AR-130-88375	ف	abbrev	فَ	فَ#abbrev	0
521	AR-130-88375	تقي	adj	تَقِيّ	تَقِيّ#adj	3
522	AR-130-88375	نفس	noun	نَفْس	نَفْس#noun	1
523	AR-130-88375	ك	abbrev	كَ	كَ#abbrev	0
524	AR-130-88375	من	prep	مِن	مِن#prep	1
525	AR-130-88375	الشر	noun	شَرّ	شَرّ#noun	1
526	AR-130-88375	أو	conj	أَو	أَو#conj	0
527	AR-130-88375	تستعمل	verb	ٱِسْتَعْمَل	ٱِسْتَعْمَل#verb	1
528	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
529	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
530	AR-130-88375	الطريقة	noun	طَرِيقَة	طَرِيقَة#noun	1
531	AR-130-88375	الخاطئة	adj	خاطِئ	خاطِئ#adj	1
532	AR-130-88375	ف	abbrev	فَ	فَ#abbrev	0
533	AR-130-88375	تقع	verb	وَقَع	وَقَع#verb	1
534	AR-130-88375	في	prep	فِي	فِي#prep	1
535	AR-130-88375	المصائب	noun	مُصِيبَة	مُصِيبَة#noun	1
536	AR-130-88375	.	punc	.	.#punc	0
537	AR-130-88375	التواصل	noun	تَواصُل	تَواصُل#noun	3
538	AR-130-88375	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
539	AR-130-88375	يكون	verb	كان	كان#verb	1
540	AR-130-88375	سببا	noun	سَبَب	سَبَب#noun	1
541	AR-130-88375	في	prep	فِي	فِي#prep	1
542	AR-130-88375	فساد	noun	فَساد	فَساد#noun	3
543	AR-130-88375	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
544	AR-130-88375	،و	noun_prop	،و	،و#noun_prop	0
545	AR-130-88375	انعدام	noun	ٱِنْعِدام	ٱِنْعِدام#noun	4
546	AR-130-88375	الروابط	noun	رابِطَة	رابِطَة#noun	4
547	AR-130-88375	الإجتماعية	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
548	AR-130-88375	.	punc	.	.#punc	0
549	AR-130-88375	يعد	verb	عاد	عاد#verb	1
550	AR-130-88375	تأثيد	noun_prop	تاثيد	تاثيد#noun_prop	0
551	AR-130-88375	التواصل	noun	تَواصُل	تَواصُل#noun	3
552	AR-130-88375	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
553	AR-130-88375	على	prep	عَلَى	عَلَى#prep	1
554	AR-130-88375	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
555	AR-130-88375	كبير	adj	كَبِير	كَبِير#adj	1
556	AR-130-88375	،	punc	،	،#punc	0
557	AR-130-88375	ف	abbrev	فَ	فَ#abbrev	0
558	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
559	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
560	AR-130-88375	يستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
561	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
562	AR-130-88375	يجعل	verb	جَعَل	جَعَل#verb	1
563	AR-130-88375	العالم	noun	عالَم	عالَم#noun	1
564	AR-130-88375	ك	abbrev	كَ	كَ#abbrev	0
565	AR-130-88375	قرية	noun	قَرْيَة	قَرْيَة#noun	1
566	AR-130-88375	صغيرة	noun	صَغِير	صَغِير#noun	1
567	AR-130-88375	.	punc	.	.#punc	0
568	AR-130-88375	يستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
569	AR-130-88375	الإنسان	noun	إِنْسان	إِنْسان#noun	1
570	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
571	AR-130-88375	يتواصل	verb	تَواصَل	تَواصَل#verb	2
572	AR-130-88375	مع	prep	مَع	مَع#prep	0
573	AR-130-88375	من	prep	مِن	مِن#prep	1
574	AR-130-88375	يشاء	verb	شاء	شاء#verb	3
575	AR-130-88375	في	prep	فِي	فِي#prep	1
576	AR-130-88375	وقت	noun	وَقْت	وَقْت#noun	1
577	AR-130-88375	قصير	adj	قَصِير	قَصِير#adj	1
578	AR-130-88375	.	punc	.	.#punc	0
579	AR-130-88375	،يستطيع	noun_prop	،يستطيع	،يستطيع#noun_prop	0
580	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
581	AR-130-88375	يسسمع	noun_prop	يسسمع	يسسمع#noun_prop	0
582	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
583	AR-130-88375	أخبار	noun	خَبَر	خَبَر#noun	1
584	AR-130-88375	العالم	noun	عالَم	عالَم#noun	1
585	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
586	AR-130-88375	ضغط	noun	ضَغْط	ضَغْط#noun	1
587	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
588	AR-130-88375	زر	noun	زِرّ	زِرّ#noun	1
589	AR-130-88375	واحد	noun	واحِد	واحِد#noun	0
590	AR-130-88375	.	punc	.	.#punc	0
591	AR-130-88375	أما	part_focus	أَمّا	أَمّا#part_focus	3
592	AR-130-88375	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
593	AR-130-88375	ها	pron_dem	ها	ها#pron_dem	5
594	AR-130-88375	علر	noun_prop	علر	علر#noun_prop	0
595	AR-130-88375	الفرد	noun	فَرْد	فَرْد#noun	3
596	AR-130-88375	ف	abbrev	فَ	فَ#abbrev	0
597	AR-130-88375	هو	pron	هُوَ	هُوَ#pron	1
598	AR-130-88375	يعتمد	verb	ٱِعْتَمَد	ٱِعْتَمَد#verb	1
599	AR-130-88375	على	prep	عَلَى	عَلَى#prep	1
600	AR-130-88375	الفرد	noun	فَرْد	فَرْد#noun	3
601	AR-130-88375	كيف	adv_rel	كَيْفَ	كَيْفَ#adv_rel	2
602	AR-130-88375	يستعمل	verb	ٱِسْتَعْمَل	ٱِسْتَعْمَل#verb	1
603	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
604	AR-130-88375	و	conj	وَ	وَ#conj	1
605	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
606	AR-130-88375	أي	pron_interrog	أَيّ	أَيّ#pron_interrog	1
607	AR-130-88375	طريقة	noun	طَرِيقَة	طَرِيقَة#noun	1
608	AR-130-88375	.	punc	.	.#punc	0
609	AR-130-88375	إما	conj	إِمّا	إِمّا#conj	2
610	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
611	AR-130-88375	يكون	verb	كان	كان#verb	1
612	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
613	AR-130-88375	الطريقة	noun	طَرِيقَة	طَرِيقَة#noun	1
614	AR-130-88375	الصحيحة	adj	صَحِيح	صَحِيح#adj	1
615	AR-130-88375	و	conj	وَ	وَ#conj	1
616	AR-130-88375	هي	pron	هِيَ	هِيَ#pron	1
617	AR-130-88375	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
618	AR-130-88375	يستعمل	verb	ٱِسْتَعْمَل	ٱِسْتَعْمَل#verb	1
619	AR-130-88375	ها	pron_dem	ها	ها#pron_dem	5
620	AR-130-88375	ل	prep	لِ	لِ#prep	1
621	AR-130-88375	معرفة	noun	مَعْرِفَة	مَعْرِفَة#noun	3
622	AR-130-88375	أخبار	noun	خَبَر	خَبَر#noun	1
623	AR-130-88375	العالم	noun	عالَم	عالَم#noun	1
624	AR-130-88375	الخارجي	adj	خارِجِيّ	خارِجِيّ#adj	2
625	AR-130-88375	أو	conj	أَو	أَو#conj	0
626	AR-130-88375	يتواصل	verb	تَواصَل	تَواصَل#verb	2
627	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
628	AR-130-88375	ها	pron_dem	ها	ها#pron_dem	5
629	AR-130-88375	مع	prep	مَع	مَع#prep	0
630	AR-130-88375	أصدقاء	noun	صَدِيق	صَدِيق#noun	1
631	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
632	AR-130-88375	و	conj	وَ	وَ#conj	1
633	AR-130-88375	عائل	noun	عائِل	عائِل#noun	4
634	AR-130-88375	أو	conj	أَو	أَو#conj	0
635	AR-130-88375	يدمر	verb	دَمَّر	دَمَّر#verb	2
636	AR-130-88375	نفس	noun	نَفْس	نَفْس#noun	1
637	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
638	AR-130-88375	ب	abbrev	بِ	بِ#abbrev	0
639	AR-130-88375	استعمال	noun	ٱِسْتِعْمال	ٱِسْتِعْمال#noun	1
640	AR-130-88375	ه	abbrev	ه	ه#abbrev	0
641	AR-130-88375	في	prep	فِي	فِي#prep	1
642	AR-130-88375	أشياء	noun	شَيْء	شَيْء#noun	1
643	AR-130-88375	أخرى	adj	أُخْرَى	أُخْرَى#adj	3
644	AR-130-88375	.	punc	.	.#punc	0
645	AR-130-84014	وساىل	noun_prop	وسايل	وسايل#noun_prop	0
646	AR-130-84014	التواصل	noun	تَواصُل	تَواصُل#noun	3
647	AR-130-84014	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
648	AR-130-84014	لدى	noun	لَدَى	لَدَى#noun	3
649	AR-130-84014	ها	pron_dem	ها	ها#pron_dem	5
650	AR-130-84014	تأثيرات	noun	تَأْثِير	تَأْثِير#noun	2
651	AR-130-84014	عديدة	adj	عَدِيد	عَدِيد#adj	3
652	AR-130-84014	على	prep	عَلَى	عَلَى#prep	1
653	AR-130-84014	الفرد	noun	فَرْد	فَرْد#noun	3
654	AR-130-84014	و	conj	وَ	وَ#conj	1
655	AR-130-84014	المجتمع،	noun_prop	المجتمع،	المجتمع،#noun_prop	0
656	AR-130-84014	و	conj	وَ	وَ#conj	1
657	AR-130-84014	ل	prep	لِ	لِ#prep	1
658	AR-130-84014	قد	part_verb	قَدْ	قَدْ#part_verb	3
659	AR-130-84014	غيرت	verb	غَيَّر	غَيَّر#verb	1
660	AR-130-84014	حياة	noun	حَياة	حَياة#noun	1
661	AR-130-84014	هم	pron	هُم	هُم#pron	2
662	AR-130-84014	على	prep	عَلَى	عَلَى#prep	1
663	AR-130-84014	وجه	noun	وَجْه	وَجْه#noun	1
664	AR-130-84014	كامل	adj	كامِل	كامِل#adj	2
665	AR-130-84014	منذ	conj	مُنْذُ	مُنْذُ#conj	0
666	AR-130-84014	تم	verb	تَمّ	تَمّ#verb	3
667	AR-130-84014	تعريف	noun	تَعْرِيف	تَعْرِيف#noun	2
668	AR-130-84014	ه	abbrev	ه	ه#abbrev	0
669	AR-130-84014	عليهما	prep	عَلَى	عَلَى#prep	1
670	AR-130-84014	.	punc	.	.#punc	0
671	AR-130-84014	من	prep	مِن	مِن#prep	1
672	AR-130-84014	الطرق	noun	طَرِيق	طَرِيق#noun	1
673	AR-130-84014	الذي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
674	AR-130-84014	تأثرت	verb	تَأَثَّر	تَأَثَّر#verb	3
675	AR-130-84014	في	prep	فِي	فِي#prep	1
676	AR-130-84014	ها	pron_dem	ها	ها#pron_dem	5
677	AR-130-84014	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
678	AR-130-84014	هو	pron	هُوَ	هُوَ#pron	1
679	AR-130-84014	قلة	noun	قِلَّة	قِلَّة#noun	3
680	AR-130-84014	التواصل	noun	تَواصُل	تَواصُل#noun	3
681	AR-130-84014	البشري؛	noun_prop	البشري؛	البشري؛#noun_prop	0
682	AR-130-84014	أصبحوا	verb	أَصْبَح	أَصْبَح#verb	2
683	AR-130-84014	أفراد	noun	فَرْد	فَرْد#noun	3
684	AR-130-84014	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
685	AR-130-84014	يعتمدون	verb	ٱِعْتَمَد	ٱِعْتَمَد#verb	1
686	AR-130-84014	على	prep	عَلَى	عَلَى#prep	1
687	AR-130-84014	التواصل	noun	تَواصُل	تَواصُل#noun	3
688	AR-130-84014	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
689	AR-130-84014	ل	prep	لِ	لِ#prep	1
690	AR-130-84014	تأدية	noun	تَأْدِيَة	تَأْدِيَة#noun	3
691	AR-130-84014	واجب	noun	واجِب	واجِب#noun	1
692	AR-130-84014	الاجتماعية	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
693	AR-130-84014	و	conj	وَ	وَ#conj	1
694	AR-130-84014	هذا	pron_dem	هٰذا	هٰذا#pron_dem	1
695	AR-130-84014	يمنح	verb	مَنَح	مَنَح#verb	4
696	AR-130-84014	هم	pron	هُم	هُم#pron	2
697	AR-130-84014	عذر	noun	عُذْر	عُذْر#noun	2
698	AR-130-84014	ل	prep	لِ	لِ#prep	1
699	AR-130-84014	عدم	noun	عَدَم	عَدَم#noun	4
700	AR-130-84014	الوصل	noun	وَصْل	وَصْل#noun	4
701	AR-130-84014	.	punc	.	.#punc	0
702	AR-130-84014	ب	abbrev	بِ	بِ#abbrev	0
703	AR-130-84014	الإضافة	noun	إِضافَة	إِضافَة#noun	3
704	AR-130-84014	إلى	prep	إِلَى	إِلَى#prep	1
705	AR-130-84014	ذال	noun	ذال	ذال#noun	1
706	AR-130-84014	ك	abbrev	كَ	كَ#abbrev	0
707	AR-130-84014	أنشر	verb	نَشَر	نَشَر#verb	2
708	AR-130-84014	التواصل	noun	تَواصُل	تَواصُل#noun	3
709	AR-130-84014	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
710	AR-130-84014	وعي	noun	وَعْي	وَعْي#noun	3
711	AR-130-84014	ثقافي	adj	ثَقافِيّ	ثَقافِيّ#adj	3
712	AR-130-84014	إلى	prep	إِلَى	إِلَى#prep	1
713	AR-130-84014	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
714	AR-130-84014	و	conj	وَ	وَ#conj	1
715	AR-130-84014	ل	prep	لِ	لِ#prep	1
716	AR-130-84014	أكن	verb	كان	كان#verb	1
717	AR-130-84014	ب	abbrev	بِ	بِ#abbrev	0
718	AR-130-84014	مقابل	noun	مُقابِل	مُقابِل#noun	3
719	AR-130-84014	ه	abbrev	ه	ه#abbrev	0
720	AR-130-84014	أشياء	noun	شَيْء	شَيْء#noun	1
721	AR-130-84014	أخرى	adj	أُخْرَى	أُخْرَى#adj	3
722	AR-130-84014	تافهة	noun	تافِهَة	تافِهَة#noun	5
723	AR-130-84014	لا	part_neg	لا	لا#part_neg	1
724	AR-130-84014	تفيد	verb	أَفاد	أَفاد#verb	4
725	AR-130-84014	إلا	part	إِلّا	إِلّا#part	0
726	AR-130-84014	مضيعة	noun	مَضِيعَة	مَضِيعَة#noun	3
727	AR-130-84014	الوقت	noun	وَقْت	وَقْت#noun	1
728	AR-130-84014	.	punc	.	.#punc	0
729	AR-130-84014	غير	noun	غَيْر	غَيْر#noun	2
730	AR-130-84014	هذا،	noun_prop	هذا،	هذا،#noun_prop	0
731	AR-130-84014	من	prep	مِن	مِن#prep	1
732	AR-130-84014	الطرق	noun	طَرِيق	طَرِيق#noun	1
733	AR-130-84014	الذي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
734	AR-130-84014	تأثر	noun	تَأَثُّر	تَأَثُّر#noun	3
735	AR-130-84014	في	prep	فِي	فِي#prep	1
736	AR-130-84014	ها	pron_dem	ها	ها#pron_dem	5
737	AR-130-84014	الفرد	noun	فَرْد	فَرْد#noun	3
738	AR-130-84014	هو	pron	هُوَ	هُوَ#pron	1
